,Title,Society,Locality,Region,Country,Total Price,Price per Sqft,latitude,longitude,No of Rooms,Residence Type,Seller Name,Description,Site URL
1296,"2 BHK Apartment for Sale in Mahendra Hills, Secunderabad Hyderabad",Aashraya Bhavana,Mahendra Hills,Hyderabad,IN,₹85 Lac,,17.448486,78.532389,2.0,Apartment,Phanendra,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-Multistorey-Apartment-FOR-Sale-Mahendra-Hills-in-Hyderabad&id=4d423832393435333839
1297,2 BHK Apartment for Sale in Kondapur Hyderabad,Shri Prabhupada Township,Kondapur,Hyderabad,IN,₹88 Lac,"₹7,097 per sqft",17.4685065,78.3433389,2.0,Apartment,Sanjay,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-1240-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondapur-in-Hyderabad&id=4d423832393431363331
1298,2 BHK Apartment for Sale in Attapur Hyderabad,Rami Reddy Mahadev Towers,Attapur,Hyderabad,IN,₹95 Lac,"₹7,997 per sqft",17.3507977,78.4156911,2.0,Apartment,mohammed,,https://www.magicbricks.com/propertyDetails/2-BHK-1188-Sq-ft-Multistorey-Apartment-FOR-Sale-Attapur-in-Hyderabad&id=4d423832393431363931
1299,"2 BHK Apartment for Sale in Miyapur, NH 9 Hyderabad",,Miyapur,Hyderabad,IN,₹1.15 Cr,"₹9,388 per sqft",17.521093368530273,78.34429931640625,2.0,Apartment,Ravindra Reddy,,https://www.magicbricks.com/propertyDetails/2-BHK-1225-Sq-ft-Multistorey-Apartment-FOR-Sale-Miyapur-in-Hyderabad&id=4d423831333734323937
1300,2 BHK House for Sale in Almasguda Hyderabad,,Almasguda,Hyderabad,IN,₹1.50 Cr,"₹5,172 per sqft",17.3121343811598,78.5395770293615,2.0,SingleFamilyResidence,T BHUPALREDDY,Fully furnished and good locality near by arka international school hospitals and malls.,https://www.magicbricks.com/propertyDetails/2-BHK-2900-Sq-ft-Residential-House-FOR-Sale-Almasguda-in-Hyderabad&id=4d423539383239313333
1301,2 BHK Apartment for Sale in Shankarpalle Rangareddy Hyderabad,Tejhas Hari Nivas,Shankarpalle Rangareddy,Hyderabad,IN,₹65 Lac,"₹5,909 per sqft",17.4581641,78.1312466,2.0,Apartment,sudhakar,excellent interior done and as we r moving to other city we r selling,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Shankarpalli-Rangareddi-in-Hyderabad&id=4d423832393532343839
1302,"2 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad",Ananda Homes Poe tree Extension,Narsingi,Hyderabad,IN,₹1.72 Cr,"₹13,150 per sqft",17.3905539,78.3572039,2.0,Apartment,Rajesh,,https://www.magicbricks.com/propertyDetails/2-BHK-1308-Sq-ft-Multistorey-Apartment-FOR-Sale-Narsingi-in-Hyderabad&id=4d423832393336373639
1303,"2 BHK Villa for Sale in {'latitude': 17.517518997192, 'longitude': 78.629905700684} Hyderabad",,,Hyderabad,IN,₹68 Lac,"₹5,667 per sqft",,,2.0,SingleFamilyResidence,Siva M,40rods HMDA LAYOUT HUDA approved,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Villa-FOR-Sale-in-Hyderabad&id=4d423634383037313631
1304,"2 BHK Apartment for Sale in Bowrampet, Outer Ring Road Hyderabad",,Bowrampet,Hyderabad,IN,₹90 Lac,"₹7,166 per sqft",17.572559356689453,78.3857650756836,2.0,Apartment,Akshay,it has club house cricket box open gym and indoor gym both garden basketball court childrenplay area and,https://www.magicbricks.com/propertyDetails/2-BHK-1256-Sq-ft-Multistorey-Apartment-FOR-Sale-Bowrampet-in-Hyderabad&id=4d423833303033383739
1305,2 BHK Apartment for Sale in RTC Colony Hyderabad,,RTC Colony,Hyderabad,IN,₹29.5 Lac,"₹3,471 per sqft",17.30758107,78.69916892,2.0,Apartment,Kaleem,This property is located in Good and peaceful Area,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-RTC-Colony-in-Hyderabad&id=4d423833303039343933
1306,"2 BHK Apartment for Sale in Kakatiya Diamond heights, Velimala Hyderabad",,,Hyderabad,IN,₹72 Lac,"₹5,070 per sqft",,,2.0,Apartment,Ramadevi,,https://www.magicbricks.com/propertyDetails/2-BHK-1420-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423833303038303539
1307,2 BHK Apartment for Sale in Nizampet Hyderabad,Sri Aditya Wiiz Lagoon,Nizampet,Hyderabad,IN,₹1.05 Cr,"₹8,242 per sqft",17.5132117327526,78.3879765846219,2.0,Apartment,suresh,east facing corner flat,https://www.magicbricks.com/propertyDetails/2-BHK-1274-Sq-ft-Multistorey-Apartment-FOR-Sale-Nizampet-in-Hyderabad&id=4d423833303038363339
1308,2 BHK Builder Floor for Sale in Puppalaguda Road Hyderabad,,Puppalaguda Road,Hyderabad,IN,₹75 Lac,"₹6,696 per sqft",17.40262487,78.3785606,2.0,Apartment,Asit,"This 5-10 year old, semi-Furnished 2 bhk flat on the 2nd floor of a low-Rise building in a standalone apartment in puppalaguda, hyderabad, offers 1125 sq.Ft of airy living space. Featuring a modular kitchen, false ceiling lighting, and corner east-Facing rooms, its in a gated society near schools, markets, hospitals, and multiple religious sites. Available immediately with parking and 247 water supply.",https://www.magicbricks.com/propertyDetails/2-BHK-1120-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Puppalaguda-Road-in-Hyderabad&id=4d423832393935383437
1309,2 BHK Builder Floor for Sale in Sainikpuri Hyderabad,,Sainikpuri,Hyderabad,IN,₹85 Lac,"₹6,641 per sqft",17.505786895751953,78.56515502929688,2.0,Apartment,Raja Ram,Builder floor apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-1280-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sainikpuri-in-Hyderabad&id=4d423831313632303035
1310,2 BHK House for Sale in Almasguda Hyderabad,Sri Sri Homes,Almasguda,Hyderabad,IN,₹1 Cr,"₹6,667 per sqft",17.2978966,78.546576,2.0,SingleFamilyResidence,Kishore,Individual house is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Residential-House-FOR-Sale-Almasguda-in-Hyderabad&id=4d423632323039333039
1311,2 BHK Apartment for Sale in Bachupally Hyderabad,Risinia Skyon,Bachupally,Hyderabad,IN,₹1.20 Cr,"₹8,646 per sqft",17.551816,78.3860695,2.0,Apartment,Mahesh Somoju,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-1388-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423739343035343135
1312,2 BHK Apartment for Sale in Hayathnagar Hyderabad,,Hayathnagar,Hyderabad,IN,₹53.2 Lac,,17.31230175,78.72514669,2.0,Apartment,Ramprasad reddu,,https://www.magicbricks.com/propertyDetails/2-BHK-1085-Sq-ft-Multistorey-Apartment-FOR-Sale-Hayathnagar-in-Hyderabad&id=4d423832393037363035
1313,"2 BHK Apartment for Sale in Banjara Hills, NH 9 Hyderabad",RK Residency,Banjara Hills,Hyderabad,IN,₹1.14 Cr,"₹8,500 per sqft",17.41338,78.44833,2.0,Apartment,Abbas Khan,,https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Banjara-Hills-in-Hyderabad&id=4d423633313730323135
1314,2 BHK Apartment for Sale in Vaibhav Laxmi Residency Hyderabad,,,Hyderabad,IN,₹45 Lac,"₹4,382 per sqft",,,2.0,Apartment,Tharun,"The apartment is good, but it is designed in a way that makes it feel spacious and open. The living room and kitchen are connected, which makes it easy to move around and makes the space feel larger than it actually is. The bedroom is also a good size, with enough room for a large bed and some storage space. Overall, it is a perfect size for a couple.",https://www.magicbricks.com/propertyDetails/2-BHK-1027-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423738333734373833
1315,2 BHK Apartment for Sale in Hitech City Hyderabad,Cybercity Rainbow Vistas,Hitech City,Hyderabad,IN,₹1.44 Cr,"₹12,000 per sqft",17.467921,78.40813,2.0,Apartment,A Sahoo,"Multistorey apartment is available for sale. It covered area of 1200 sq-ft, it is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Hitech-City-in-Hyderabad&id=4d423731383538343531
1316,2 BHK Apartment for Sale in Gachibowli Hyderabad,Pacifica Hillcrest,Gachibowli,Hyderabad,IN,₹1.17 Cr,"₹8,739 per sqft",17.443563,78.3397746,2.0,Apartment,Surya Teja,Apartments Designed for ample sunlight and ventilation. Contemporary Elevations with hidden service lines and AC ducts. Get your daily conveniences at Heritage Fresh Super market which is just a short drive away.,https://www.magicbricks.com/propertyDetails/2-BHK-1342-Sq-ft-Multistorey-Apartment-FOR-Sale-Gachibowli-in-Hyderabad&id=4d423731383233373031
1317,2 BHK House for Sale in Sangareddy Hyderabad,,Sangareddy,Hyderabad,IN,₹75 Lac,"₹5,747 per sqft",17.6190127,78.0813376,2.0,SingleFamilyResidence,Poorna Chandar,Well built house,https://www.magicbricks.com/propertyDetails/2-BHK-145-Sq-yrd-Residential-House-FOR-Sale-Sangareddy-in-Hyderabad&id=4d423832393833373137
1318,"2 BHK Apartment for Sale in Pocharam, NH 2 2 Hyderabad",ASBL Springs,Pocharam,Hyderabad,IN,₹80 Lac,"₹6,612 per sqft",17.44374,78.65132,2.0,Apartment,Sruthi,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Sale-Pocharam-in-Hyderabad&id=4d423831313633313937
1319,2 BHK Apartment for Sale in Hitech City Hyderabad,Jubilee Enclave,Hitech City,Hyderabad,IN,₹2 Cr,"₹16,000 per sqft",17.4479852823892,78.3761171942403,2.0,Apartment,Swapna,Good ventilation across all rooms,https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Hitech-City-in-Hyderabad&id=4d423738343037363333
1320,"2 BHK Apartment for Sale in Hirize Elysia, Kokapet Hyderabad",,,Hyderabad,IN,₹1.02 Cr,"₹7,898 per sqft",,,2.0,Apartment,sarat kumar,"Near Allu studio, kokapet and opposite line of Rockwell international school",https://www.magicbricks.com/propertyDetails/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423738333837323633
1321,2 BHK House for Sale in Nagaram Hyderabad,,Nagaram,Hyderabad,IN,₹1.25 Cr,"₹8,317 per sqft",17.4838610299951,78.6084083107014,2.0,SingleFamilyResidence,Rajareddy,,https://www.magicbricks.com/propertyDetails/2-BHK-167-Sq-yrd-Residential-House-FOR-Sale-Nagaram-in-Hyderabad&id=4d423632363530383337
1322,2 BHK House for Sale in Prashanth Nagar Langar Houz Hyderabad,,Prashanth Nagar Langar Houz,Hyderabad,IN,₹2.30 Cr,"₹11,358 per sqft",17.37665282,78.41860325,2.0,SingleFamilyResidence,Sandeep,,https://www.magicbricks.com/propertyDetails/2-BHK-2025-Sq-ft-Residential-House-FOR-Sale-Prashanth-Nagar-Langar-Houz-in-Hyderabad&id=4d423832393835393037
1323,"2 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad",Vertex Panache,Kokapet,Hyderabad,IN,₹1.48 Cr,"₹11,654 per sqft",17.3969314,78.335221,2.0,Apartment,Varun Rathi,,https://www.magicbricks.com/propertyDetails/2-BHK-1270-Sq-ft-Multistorey-Apartment-FOR-Sale-Kokapet-in-Hyderabad&id=4d423637343132353535
1324,2 BHK House for Sale in Tirumala Nagar-Moula Ali Hyderabad,,,Hyderabad,IN,₹26.7 Lac,"₹3,296 per sqft",,,2.0,SingleFamilyResidence,Nitin narwal,,https://www.magicbricks.com/propertyDetails/2-BHK-810-Sq-ft-Residential-House-FOR-Sale-in-Hyderabad&id=4d423637373939363637
1325,"2 BHK Apartment for Sale in South Kamala Nagar, Secunderabad Hyderabad",,South Kamala Nagar,Hyderabad,IN,₹54.6 Lac,"₹4,699 per sqft",17.4742723263101,78.5665798218671,2.0,Apartment,Nirmal,,https://www.magicbricks.com/propertyDetails/2-BHK-1162-Sq-ft-Multistorey-Apartment-FOR-Sale-South-Kamala-Nagar-in-Hyderabad&id=4d423637373939363337
1326,"2 BHK Apartment for Sale in South Kamala Nagar, Secunderabad Hyderabad",,South Kamala Nagar,Hyderabad,IN,₹50.7 Lac,"₹4,694 per sqft",17.4742723263101,78.5665798218671,2.0,Apartment,Niranjan,,https://www.magicbricks.com/propertyDetails/2-BHK-1080-Sq-ft-Multistorey-Apartment-FOR-Sale-South-Kamala-Nagar-in-Hyderabad&id=4d423637373939363235
1327,2 BHK House for Sale in Rose Pride Enclave Hyderabad,,,Hyderabad,IN,₹2.50 Cr,,,,2.0,SingleFamilyResidence,P Jyothiswaroop,A residential house is available for sale. It is a good location. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-165-Sq-yrd-Residential-House-FOR-Sale-in-Hyderabad&id=4d423830323132383331
1328,2 BHK House for Sale in Rahmath nagar Hyderabad,,,Hyderabad,IN,₹32.6 Lac,"₹3,293 per sqft",,,2.0,SingleFamilyResidence,David,,https://www.magicbricks.com/propertyDetails/2-BHK-110-Sq-yrd-Residential-House-FOR-Sale-in-Hyderabad&id=4d423637373934313835
1329,2 BHK Apartment for Sale in Gachibowli Miyapur Road Hyderabad,,Gachibowli Miyapur Road,Hyderabad,IN,₹1.11 Cr,"₹8,838 per sqft",17.46731948852539,78.36699676513672,2.0,Apartment,Vamsi,,https://www.magicbricks.com/propertyDetails/2-BHK-1256-Sq-ft-Multistorey-Apartment-FOR-Sale-Gachibowli-Miyapur-Road-in-Hyderabad&id=4d423735393131333131
1330,2 BHK Apartment for Sale in Saptagiri Colony Hyderabad,,,Hyderabad,IN,₹54 Lac,"₹4,696 per sqft",,,2.0,Apartment,Kiran,,https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637373939313237
1331,2 BHK Apartment for Sale in APIIC Colony-Jeedimetla Hyderabad,,,Hyderabad,IN,₹44.6 Lac,"₹4,695 per sqft",,,2.0,Apartment,Karan Kalsi,,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637373939303733
1332,2 BHK Apartment for Sale in Vasavi Colony Hyderabad,,,Hyderabad,IN,₹55.8 Lac,"₹4,697 per sqft",,,2.0,Apartment,Jagadeesha R G,,https://www.magicbricks.com/propertyDetails/2-BHK-1188-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637373938393333
1333,2 BHK House for Sale in Hyderabad,,,Hyderabad,IN,₹4.6 Lac,"₹3,286 per sqft",,,2.0,SingleFamilyResidence,Ganesh R,,https://www.magicbricks.com/propertyDetails/2-BHK-140-Sq-ft-Residential-House-FOR-Sale-in-Hyderabad&id=4d423637373938373737
1334,2 BHK Apartment for Sale in Nagaram Hyderabad,Modi Paramount Residency,Nagaram,Hyderabad,IN,₹33 Lac,"₹3,976 per sqft",17.4836499526351,78.6081965831929,2.0,Apartment,Mohd Irfan Khan,"2BHK 830 SFT, Gated Cummunity with Club House, Gymnasium, Swimming pool, Fully Furnished, West Facing with Covered Car Parking, 55 SQR Yard Undivided Land Share in Modi apartments Nagaram",https://www.magicbricks.com/propertyDetails/2-BHK-830-Sq-ft-Multistorey-Apartment-FOR-Sale-Nagaram-in-Hyderabad&id=4d423734373633303935
1335,2 BHK Apartment for Sale in Lalitha Nagar-Nagole Hyderabad,,,Hyderabad,IN,₹49.3 Lac,"₹4,695 per sqft",,,2.0,Apartment,GOVIND,,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637373938383139
1336,2 BHK House for Sale in Surya Nagar Colony Hyderabad,,,Hyderabad,IN,₹77.3 Lac,,,,2.0,SingleFamilyResidence,Naveen,,https://www.magicbricks.com/propertyDetails/2-BHK-261-Sq-yrd-Residential-House-FOR-Sale-in-Hyderabad&id=4d423637373939353831
1337,2 BHK Apartment for Sale in Teachers Colony-Hastinapuram Hyderabad,,,Hyderabad,IN,₹52.6 Lac,"₹4,696 per sqft",,,2.0,Apartment,Mareeswaran,,https://www.magicbricks.com/propertyDetails/2-BHK-1120-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637373939333237
1338,2 BHK Apartment for Sale in Teachers Colony-Hastinapuram Hyderabad,,,Hyderabad,IN,₹52.6 Lac,"₹4,696 per sqft",,,2.0,Apartment,Manu Singh Rajput,,https://www.magicbricks.com/propertyDetails/2-BHK-1120-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637373939333233
1339,2 BHK Apartment for Sale in Matrusri Nagar Hyderabad,,,Hyderabad,IN,₹54 Lac,"₹4,696 per sqft",,,2.0,Apartment,Manoj,,https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637373939333031
1340,"2 BHK Apartment for Sale in Kamala Nagar Colony, Secunderabad Hyderabad",,Kamala Nagar Colony,Hyderabad,IN,₹75 Lac,"₹6,818 per sqft",17.4116572647269,78.6023224366371,2.0,Apartment,Rajeev Mishra,,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Kamala-Nagar-Colony-in-Hyderabad&id=4d423637373732363533
1341,"2 BHK Apartment for Sale in Hafeezpet, NH 9 Hyderabad",Trishala The Life,Hafeezpet,Hyderabad,IN,₹1.05 Cr,"₹8,261 per sqft",17.447917,78.376176,2.0,Apartment,Abhigna,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-1271-Sq-ft-Multistorey-Apartment-FOR-Sale-Hafeezpet-in-Hyderabad&id=4d423536313631353531
1342,2 BHK Apartment for Sale in Gandhi Nagar Kavadiguda Hyderabad,Sai Sree Siddamsettys Hima Sai Heights,Gandhi Nagar,Hyderabad,IN,₹1 Cr,"₹8,569 per sqft",17.405479,78.498006,2.0,Apartment,Srinivas ch. srinivasa rao,,https://www.magicbricks.com/propertyDetails/2-BHK-1167-Sq-ft-Multistorey-Apartment-FOR-Sale-Gandhi-Nagar-in-Hyderabad&id=4d423832303935343933
1343,"2 BHK House for Sale in Uppal, NH 2 2 Hyderabad",,Uppal,Hyderabad,IN,₹1.20 Cr,"₹12,121 per sqft",17.40350914001465,78.56372833251953,2.0,SingleFamilyResidence,czar ycsreddy,"We are charging only for land cost construction is almost done 30 years. It is located very near 250mts main Road of Uppal Gandi statue, 1 km walkable distance to Uppal metro station, Ring road.",https://www.magicbricks.com/propertyDetails/2-BHK-110-Sq-yrd-Residential-House-FOR-Sale-Uppal-in-Hyderabad&id=4d423734373933323237
1344,2 BHK Villa for Sale in Narepally Hyderabad,,Narapally,Hyderabad,IN,₹1.10 Cr,"₹8,462 per sqft",17.42894744873047,78.62273406982422,2.0,SingleFamilyResidence,Vamshi krishna,"2BHK Villa is available for sale. just 100mts from warangal highway, market, hospitals, Atms. well developed area and HMDA approved layout. It covered area of 1300 sq-ft, For more details please contact.",https://www.magicbricks.com/propertyDetails/2-BHK-1300-Sq-ft-Villa-FOR-Sale-Narapally-in-Hyderabad&id=4d423736303930313639
1345,2 BHK Apartment for Sale in Hyderabad,,,Hyderabad,IN,₹70.5 Lac,"₹4,700 per sqft",,,2.0,Apartment,Sanjay Yadav,,https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637383034353931
1346,2 BHK Apartment for Sale in Hyderabad,,,Hyderabad,IN,₹52.9 Lac,"₹4,702 per sqft",,,2.0,Apartment,Sandeep,,https://www.magicbricks.com/propertyDetails/2-BHK-1125-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423637383034353839
1347,2 BHK Apartment for Sale in Bachupally Hyderabad,Makuta My Space 2,Bachupally,Hyderabad,IN,₹80 Lac,"₹5,926 per sqft",17.54284124206839,78.3883531134947,2.0,Apartment,Murali,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423639343730323335
